customer_key;customer_number;customer_name;category;age;age_group;customer_segment;last_order_date;recency;total_orders;total_sales;total_quantity;total_products;lifespan;avg_order_value;avg_monthly_spend
14625;AW00025624;Mary Scott;Accessories;51;50 and above;New;14.05.2013;148;1;39;3;3;0;39.000000000000;39.000000000000
14634;AW00025633;Tara Sutton;Accessories;86;50 and above;New;17.07.2013;146;1;60;3;3;0;60.000000000000;60.000000000000
14634;AW00025633;Tara Sutton;Clothing;86;50 and above;New;17.07.2013;146;1;50;1;1;0;50.000000000000;50.000000000000
14635;AW00025634;Lydia Arun;Bikes;48;40-49;New;29.09.2013;144;1;1701;1;1;0;1701.000000000000;1701.000000000000
14642;AW00025641;Dana Schmidt;Bikes;55;50 and above;New;30.12.2012;153;1;540;1;1;0;540.000000000000;540.000000000000
14643;AW00025642;Jon Rai;Accessories;55;50 and above;New;24.02.2013;151;1;35;1;1;0;35.000000000000;35.000000000000
14664;AW00025663;Masato Kawai;Accessories;41;40-49;New;13.08.2013;145;1;95;3;3;0;95.000000000000;95.000000000000
14668;AW00025667;Jaclyn Gao;Accessories;42;40-49;New;28.04.2013;149;1;23;2;2;0;23.000000000000;23.000000000000
14670;AW00025669;Stacy Ortega;Accessories;42;40-49;New;02.04.2013;149;1;39;2;2;0;39.000000000000;39.000000000000
14678;AW00025677;Veronica Lopez;Accessories;46;40-49;New;21.06.2013;147;1;60;2;2;0;60.000000000000;60.000000000000
14679;AW00025678;Erica Yang;Accessories;45;40-49;New;19.01.2014;140;1;60;3;3;0;60.000000000000;60.000000000000
14697;AW00025696;Damien Luo;Accessories;62;50 and above;New;28.09.2013;144;1;34;2;2;0;34.000000000000;34.000000000000
14697;AW00025696;Damien Luo;Clothing;62;50 and above;New;28.09.2013;144;1;9;1;1;0;9.000000000000;9.000000000000
14701;AW00025700;Faith Coleman;Clothing;65;50 and above;New;14.12.2013;141;1;54;1;1;0;54.000000000000;54.000000000000
14704;AW00025703;Summer Rana;Clothing;77;50 and above;New;26.02.2013;151;1;54;1;1;0;54.000000000000;54.000000000000
14709;AW00025708;Misty Sharma;Bikes;41;40-49;Regular;26.11.2013;142;2;1239;2;2;29;619.500000000000;42.724137931034
14715;AW00025714;Darren Gutierrez;Bikes;41;40-49;Regular;27.11.2013;142;2;1239;2;2;28;619.500000000000;44.250000000000
14717;AW00025716;Edwin Gao;Bikes;41;40-49;Regular;17.11.2013;142;2;1239;2;2;28;619.500000000000;44.250000000000
14722;AW00025721;April Nara;Bikes;76;50 and above;New;23.03.2013;150;1;540;1;1;0;540.000000000000;540.000000000000
14723;AW00025722;Noah Mitchell;Accessories;58;50 and above;New;09.01.2013;152;1;35;1;1;0;35.000000000000;35.000000000000
14729;AW00025728;Nelson Romero;Accessories;59;50 and above;New;08.03.2013;150;1;35;1;1;0;35.000000000000;35.000000000000
14730;AW00025729;Tabitha Kapoor;Bikes;60;50 and above;New;20.05.2013;148;1;2384;1;1;0;2384.000000000000;2384.000000000000
14733;AW00025732;Joanna Sanz;Bikes;54;50 and above;New;07.03.2013;150;1;540;1;1;0;540.000000000000;540.000000000000
14735;AW00025734;Alvin Zheng;Bikes;50;50 and above;New;23.06.2013;147;1;2384;1;1;0;2384.000000000000;2384.000000000000
14737;AW00025736;Darrell Stone;Accessories;49;40-49;New;04.06.2013;147;1;69;3;3;0;69.000000000000;69.000000000000
14738;AW00025737;Marshall Liu;Accessories;43;40-49;New;10.09.2013;144;1;64;3;3;0;64.000000000000;64.000000000000
14748;AW00025747;Marshall Xu;Bikes;50;50 and above;New;14.03.2013;150;1;540;1;1;0;540.000000000000;540.000000000000
14752;AW00025751;Gina Alvarez;Clothing;45;40-49;New;10.10.2013;143;1;59;2;2;0;59.000000000000;59.000000000000
14753;AW00025752;Christy McDonald;Bikes;67;50 and above;New;04.02.2013;151;1;742;1;1;0;742.000000000000;742.000000000000
14761;AW00025760;Natalie Alexander;Accessories;51;50 and above;New;03.04.2013;149;1;27;3;3;0;27.000000000000;27.000000000000
14767;AW00025766;Allison Kelly;Accessories;52;50 and above;New;19.11.2013;142;1;33;1;1;0;33.000000000000;33.000000000000
14770;AW00025769;Gerald Rubio;Bikes;63;50 and above;New;22.01.2013;152;1;2443;1;1;0;2443.000000000000;2443.000000000000
14783;AW00025782;Marshall Gao;Clothing;68;50 and above;New;28.05.2013;148;1;54;1;1;0;54.000000000000;54.000000000000
14799;AW00025798;Christian Coleman;Accessories;69;50 and above;New;12.10.2013;143;1;9;1;1;0;9.000000000000;9.000000000000
14801;AW00025800;Sheena Nath;Accessories;70;50 and above;New;13.05.2013;148;1;40;2;2;0;40.000000000000;40.000000000000
14824;AW00025823;Jaime Xie;Bikes;46;40-49;Regular;12.08.2013;145;2;1819;2;2;24;909.500000000000;75.791666666666
14830;AW00025829;Toni Patel;Bikes;44;40-49;Regular;30.08.2013;145;2;1819;2;2;23;909.500000000000;79.086956521739
14834;AW00025833;Sabrina Hernandez;Accessories;65;50 and above;New;26.09.2013;144;1;37;2;2;0;37.000000000000;37.000000000000
14837;AW00025836;Jaime Luo;Accessories;82;50 and above;New;09.10.2013;143;1;35;2;2;0;35.000000000000;35.000000000000
14842;AW00025841;Lindsey Becker;Accessories;82;50 and above;New;27.08.2013;145;1;65;3;3;0;65.000000000000;65.000000000000
14845;AW00025844;Riley Butler;Accessories;74;50 and above;New;08.02.2013;151;1;25;1;1;0;25.000000000000;25.000000000000
14850;AW00025849;Danielle Cooper;Accessories;78;50 and above;New;06.02.2013;151;1;35;3;3;0;35.000000000000;35.000000000000
14855;AW00025854;Jordan Chen;Accessories;76;50 and above;New;02.06.2013;147;1;27;2;2;0;27.000000000000;27.000000000000
14859;AW00025858;Mariah Gonzales;Accessories;74;50 and above;New;27.01.2014;140;1;32;3;3;0;32.000000000000;32.000000000000
14860;AW00025859;Mackenzie Peterson;Accessories;75;50 and above;New;14.06.2013;147;1;65;3;3;0;65.000000000000;65.000000000000
14869;AW00025868;Jessica Lewis;Accessories;73;50 and above;New;05.06.2013;147;1;14;2;2;0;14.000000000000;14.000000000000
14877;AW00025876;Noah King;Bikes;72;50 and above;Regular;18.08.2013;145;2;4590;2;2;30;2295.000000000000;153.000000000000
14890;AW00025889;Reginald Munoz;Accessories;70;50 and above;New;18.08.2013;145;1;36;3;3;0;36.000000000000;36.000000000000
14894;AW00025893;Alexia Alexander;Accessories;69;50 and above;New;26.04.2013;149;1;25;1;1;0;25.000000000000;25.000000000000
14898;AW00025897;Kimberly Bailey;Accessories;67;50 and above;New;11.10.2013;143;1;33;1;1;0;33.000000000000;33.000000000000
14901;AW00025900;Haley Sanders;Clothing;68;50 and above;New;18.05.2013;148;1;9;1;1;0;9.000000000000;9.000000000000
14902;AW00025901;Lucas Harris;Clothing;67;50 and above;New;05.06.2013;147;1;9;1;1;0;9.000000000000;9.000000000000
14903;AW00025902;Cameron Li;Accessories;67;50 and above;New;22.02.2013;151;1;65;3;3;0;65.000000000000;65.000000000000
14905;AW00025904;Ian Collins;Accessories;66;50 and above;New;02.12.2013;141;1;65;3;3;0;65.000000000000;65.000000000000
14906;AW00025905;Nathan Hayes;Clothing;61;50 and above;New;05.09.2013;144;1;9;1;1;0;9.000000000000;9.000000000000
14907;AW00025906;Crystal Zhao;Accessories;76;50 and above;New;13.11.2013;142;1;6;2;2;0;6.000000000000;6.000000000000
14910;AW00025909;Chase James;Accessories;41;40-49;New;09.09.2013;144;1;69;3;3;0;69.000000000000;69.000000000000
14911;AW00025910;Natalie Miller;Bikes;40;40-49;Regular;07.09.2013;144;2;4615;2;2;28;2307.500000000000;164.821428571428
14915;AW00025914;Seth Hughes;Accessories;42;40-49;New;27.08.2013;145;1;38;3;3;0;38.000000000000;38.000000000000
14921;AW00025920;Orlando Gutierrez;Bikes;74;50 and above;Regular;02.08.2013;145;2;1819;2;2;22;909.500000000000;82.681818181818
14925;AW00025924;Hannah Robinson;Bikes;41;40-49;VIP;24.07.2013;146;2;5784;2;2;26;2892.000000000000;222.461538461538
14932;AW00025931;Ryan Henderson;Accessories;42;40-49;New;24.07.2013;146;1;27;2;2;0;27.000000000000;27.000000000000
14933;AW00025932;Marcus Rodriguez;Accessories;42;40-49;New;21.01.2014;140;1;25;1;1;0;25.000000000000;25.000000000000
14936;AW00025935;April Tang;Accessories;71;50 and above;New;28.11.2013;142;1;17;2;2;0;17.000000000000;17.000000000000
14937;AW00025936;Deanna Schmidt;Clothing;65;50 and above;New;26.11.2013;142;1;9;1;1;0;9.000000000000;9.000000000000
14942;AW00025941;Molly Perez;Bikes;69;50 and above;Regular;25.11.2013;142;2;1239;2;2;23;619.500000000000;53.869565217391
14943;AW00025942;Brianna Brooks;Bikes;40;40-49;Regular;19.09.2013;144;2;4590;2;2;28;2295.000000000000;163.928571428571
14944;AW00025943;Brianna McDonald;Bikes;41;40-49;VIP;12.07.2013;146;2;5759;2;2;25;2879.500000000000;230.360000000000
14969;AW00025968;Benjamin Powell;Accessories;55;50 and above;New;18.11.2013;142;1;25;1;1;0;25.000000000000;25.000000000000
14975;AW00025974;Noah Jai;Bikes;51;50 and above;VIP;20.07.2013;146;2;5784;2;2;25;2892.000000000000;231.360000000000
14976;AW00025975;Ebony Gutierrez;Accessories;57;50 and above;New;16.07.2013;146;1;14;2;2;0;14.000000000000;14.000000000000
14990;AW00025989;Jeremy Price;Clothing;52;50 and above;New;31.05.2013;148;1;9;1;1;0;9.000000000000;9.000000000000
14992;AW00025991;Arianna Hayes;Bikes;52;50 and above;Regular;07.06.2013;147;2;2722;2;2;14;1361.000000000000;194.428571428571
14994;AW00025993;Heidi Chandra;Clothing;48;40-49;New;03.10.2013;143;1;24;1;1;0;24.000000000000;24.000000000000
14997;AW00025996;Faith Murphy;Accessories;58;50 and above;New;28.10.2013;143;1;9;1;1;0;9.000000000000;9.000000000000
15015;AW00026014;Olivia Torres;Bikes;62;50 and above;Regular;12.11.2013;142;2;4615;2;2;25;2307.500000000000;184.600000000000
15017;AW00026016;Fernando King;Clothing;62;50 and above;New;11.11.2013;142;1;24;1;1;0;24.000000000000;24.000000000000
15019;AW00026018;Zachary Thompson;Bikes;61;50 and above;VIP;06.07.2013;146;2;5784;2;2;21;2892.000000000000;275.428571428571
15019;AW00026018;Zachary Thompson;Clothing;61;50 and above;New;06.07.2013;146;1;50;1;1;0;50.000000000000;50.000000000000
15021;AW00026020;Barry Lopez;Accessories;45;40-49;New;16.10.2013;143;1;29;2;2;0;29.000000000000;29.000000000000
15031;AW00026030;Rebekah Subram;Accessories;54;50 and above;New;15.06.2013;147;1;21;1;1;0;21.000000000000;21.000000000000
15032;AW00026031;Katrina Kumar;Accessories;49;40-49;New;25.01.2014;140;1;23;2;2;0;23.000000000000;23.000000000000
15033;AW00026032;Leslie Ruiz;Accessories;49;40-49;New;05.02.2013;151;1;7;2;2;0;7.000000000000;7.000000000000
15037;AW00026036;Haley Wright;Accessories;55;50 and above;New;04.11.2013;142;1;25;2;2;0;25.000000000000;25.000000000000
15047;AW00026046;Kara Kumar;Accessories;58;50 and above;New;04.10.2013;143;1;35;3;2;0;35.000000000000;35.000000000000
15051;AW00026050;Clarence Ye;Accessories;63;50 and above;New;17.11.2013;142;1;35;1;1;0;35.000000000000;35.000000000000
15053;AW00026052;Carolyn Subram;Accessories;55;50 and above;New;19.05.2013;148;1;25;1;1;0;25.000000000000;25.000000000000
15057;AW00026056;Karen Zeng;Clothing;54;50 and above;New;10.07.2013;146;1;54;1;1;0;54.000000000000;54.000000000000
15066;AW00026065;Chloe Powell;Clothing;50;50 and above;New;17.10.2013;143;1;24;1;1;0;24.000000000000;24.000000000000
15067;AW00026066;Elizabeth Martinez;Accessories;63;50 and above;New;18.07.2013;146;1;14;2;2;0;14.000000000000;14.000000000000
15068;AW00026067;Erin Morgan;Accessories;64;50 and above;New;18.11.2013;142;1;65;3;3;0;65.000000000000;65.000000000000
15071;AW00026070;Elijah Patterson;Bikes;64;50 and above;VIP;27.07.2013;146;2;5759;2;2;20;2879.500000000000;287.950000000000
15081;AW00026080;Sydney Roberts;Accessories;57;50 and above;New;09.06.2013;147;1;25;1;1;0;25.000000000000;25.000000000000
15082;AW00026081;Edward Green;Accessories;57;50 and above;New;12.03.2013;150;1;65;3;3;0;65.000000000000;65.000000000000
15085;AW00026084;Luke Jenkins;Clothing;58;50 and above;New;14.08.2013;145;1;9;1;1;0;9.000000000000;9.000000000000
15089;AW00026088;Ethan Perry;Clothing;47;40-49;New;13.09.2013;144;1;24;1;1;0;24.000000000000;24.000000000000
15090;AW00026089;Terry Rai;Bikes;58;50 and above;VIP;21.08.2013;145;2;5784;2;2;21;2892.000000000000;275.428571428571
15093;AW00026092;Devin Morgan;Accessories;65;50 and above;New;15.12.2013;141;1;65;3;3;0;65.000000000000;65.000000000000
15097;AW00026096;Kevin Wright;Accessories;65;50 and above;New;14.08.2013;145;1;35;1;1;0;35.000000000000;35.000000000000
15107;AW00026106;Connor King;Clothing;60;50 and above;New;03.08.2013;145;1;9;1;1;0;9.000000000000;9.000000000000
15121;AW00026120;Miguel Lewis;Accessories;69;50 and above;New;28.11.2013;142;1;49;3;3;0;49.000000000000;49.000000000000
15122;AW00026121;Madeline Nelson;Bikes;68;50 and above;Regular;22.11.2013;142;2;3286;2;2;22;1643.000000000000;149.363636363636
15125;AW00026124;Riley James;Accessories;59;50 and above;New;11.06.2013;147;1;65;3;3;0;65.000000000000;65.000000000000
15127;AW00026126;Alexandra Bell;Accessories;65;50 and above;New;11.12.2013;141;1;29;1;1;0;29.000000000000;29.000000000000
15153;AW00026152;Jaime Gill;Accessories;51;50 and above;New;07.11.2013;142;1;35;1;1;0;35.000000000000;35.000000000000
15165;AW00026164;Krista Vazquez;Clothing;54;50 and above;New;05.07.2013;146;1;70;1;1;0;70.000000000000;70.000000000000
15166;AW00026165;Alexandra Flores;Bikes;63;50 and above;Regular;31.10.2013;143;2;1903;2;2;19;951.500000000000;100.157894736842
15184;AW00026183;Allen Arthur;Bikes;43;40-49;New;24.01.2012;164;1;2071;1;1;0;2071.000000000000;2071.000000000000
15187;AW00026186;Joanna Gill;Accessories;75;50 and above;New;20.11.2013;142;1;39;2;2;0;39.000000000000;39.000000000000
15188;AW00026187;Hector Gill;Accessories;80;50 and above;New;20.09.2013;144;1;29;2;2;0;29.000000000000;29.000000000000
15188;AW00026187;Hector Gill;Bikes;80;50 and above;Regular;20.09.2013;144;2;1903;2;2;17;951.500000000000;111.941176470588
15203;AW00026202;Haley Simmons;Bikes;51;50 and above;New;09.07.2013;146;2;2722;2;2;10;1361.000000000000;272.200000000000
15220;AW00026219;Summer Suri;Clothing;46;40-49;New;17.05.2013;148;1;9;1;1;0;9.000000000000;9.000000000000
15224;AW00026223;Dominic Sai;Bikes;47;40-49;New;25.09.2013;144;1;2384;1;1;0;2384.000000000000;2384.000000000000
15226;AW00026225;Sergio Srini;Bikes;42;40-49;New;02.03.2013;150;1;742;1;1;0;742.000000000000;742.000000000000
15228;AW00026227;Joe Gutierrez;Clothing;48;40-49;New;28.10.2013;143;1;9;1;1;0;9.000000000000;9.000000000000
15231;AW00026230;Natasha Ramos;Bikes;48;40-49;New;09.10.2013;143;1;2384;1;1;0;2384.000000000000;2384.000000000000
15232;AW00026231;Maurice Nara;Accessories;43;40-49;New;15.11.2013;142;1;64;3;3;0;64.000000000000;64.000000000000
15235;AW00026234;Antonio Perry;Accessories;44;40-49;New;05.11.2013;142;1;29;1;1;0;29.000000000000;29.000000000000
15238;AW00026237;Grace Martin;Accessories;46;40-49;New;22.02.2013;151;1;27;2;2;0;27.000000000000;27.000000000000
15243;AW00026242;Isabella Lewis;Accessories;45;40-49;New;21.04.2013;149;1;68;3;3;0;68.000000000000;68.000000000000
15252;AW00026251;Cedric Huang;Accessories;66;50 and above;New;12.12.2013;141;1;69;3;3;0;69.000000000000;69.000000000000
15273;AW00026272;Kelly Hughes;Accessories;57;50 and above;New;06.02.2013;151;1;60;3;3;0;60.000000000000;60.000000000000
15274;AW00026273;Chelsea Suri;Accessories;52;50 and above;New;30.06.2013;147;1;60;3;3;0;60.000000000000;60.000000000000
15278;AW00026277;Jacqueline Hughes;Bikes;61;50 and above;Regular;30.11.2013;142;2;3286;2;2;21;1643.000000000000;156.476190476190
15279;AW00026278;Jon Wu;Accessories;50;50 and above;New;03.02.2013;151;1;30;2;2;0;30.000000000000;30.000000000000
15285;AW00026284;Garrett Ward;Accessories;48;40-49;New;05.10.2013;143;1;27;2;2;0;27.000000000000;27.000000000000
15291;AW00026290;Noah Chen;Clothing;47;40-49;New;14.12.2013;141;1;9;1;1;0;9.000000000000;9.000000000000
15298;AW00026297;Jeremiah Lopez;Bikes;42;40-49;Regular;21.12.2013;141;2;3264;2;2;22;1632.000000000000;148.363636363636
15305;AW00026304;Anna Lewis;Bikes;50;50 and above;Regular;19.12.2013;141;2;3264;2;2;22;1632.000000000000;148.363636363636
15308;AW00026307;Alexander Miller;Accessories;50;50 and above;New;12.01.2013;152;1;35;1;1;0;35.000000000000;35.000000000000
15311;AW00026310;Kaitlyn Garcia;Bikes;50;50 and above;New;29.10.2012;155;1;2182;1;1;0;2182.000000000000;2182.000000000000
15315;AW00026314;Angel Murphy;Clothing;102;50 and above;New;15.05.2013;148;1;64;1;1;0;64.000000000000;64.000000000000
15323;AW00026322;Justin Zhang;Accessories;47;40-49;New;27.02.2013;151;1;35;1;1;0;35.000000000000;35.000000000000
15324;AW00026323;Dwayne Ruiz;Accessories;49;40-49;New;16.11.2013;142;1;27;2;2;0;27.000000000000;27.000000000000
15328;AW00026327;Jack Jai;Bikes;50;50 and above;Regular;14.08.2013;145;2;4433;2;2;17;2216.500000000000;260.764705882352
15329;AW00026328;Edward Anderson;Accessories;50;50 and above;New;05.08.2013;145;1;35;1;1;0;35.000000000000;35.000000000000
15330;AW00026329;Angelica Bryant;Accessories;47;40-49;New;16.03.2013;150;1;69;3;3;0;69.000000000000;69.000000000000
15333;AW00026332;Aaron Mitchell;Clothing;48;40-49;New;16.08.2013;145;1;24;1;1;0;24.000000000000;24.000000000000
15334;AW00026333;Alexandria Alexander;Accessories;54;50 and above;New;06.05.2013;148;1;32;3;3;0;32.000000000000;32.000000000000
15344;AW00026343;Mariah Washington;Clothing;49;40-49;New;20.04.2013;149;1;9;1;1;0;9.000000000000;9.000000000000
15360;AW00026359;George Raman;Bikes;52;50 and above;New;20.05.2013;148;1;540;1;1;0;540.000000000000;540.000000000000
15363;AW00026362;Joy Torres;Accessories;54;50 and above;New;16.10.2013;143;1;36;3;3;0;36.000000000000;36.000000000000
15365;AW00026364;Gabriella Hill;Accessories;92;50 and above;New;09.08.2013;145;1;39;2;2;0;39.000000000000;39.000000000000
15367;AW00026366;Johnathan Schmidt;Accessories;53;50 and above;New;05.11.2013;142;1;25;2;2;0;25.000000000000;25.000000000000
15374;AW00026373;Mariah Reed;Bikes;48;40-49;Regular;08.08.2013;145;2;1540;2;2;16;770.000000000000;96.250000000000
15375;AW00026374;Bradley Pal;Clothing;43;40-49;New;20.01.2014;140;1;124;2;2;0;124.000000000000;124.000000000000
15390;AW00026389;Candice Zhou;Accessories;59;50 and above;New;27.04.2013;149;1;36;3;3;0;36.000000000000;36.000000000000
15391;AW00026390;Ivan Mehta;Bikes;65;50 and above;New;04.08.2013;145;1;1701;1;1;0;1701.000000000000;1701.000000000000
15395;AW00026394;Martha Sun;Accessories;74;50 and above;New;07.10.2013;143;1;34;2;2;0;34.000000000000;34.000000000000
15402;AW00026401;Natalie Butler;Accessories;65;50 and above;New;12.02.2013;151;1;39;2;2;0;39.000000000000;39.000000000000
15407;AW00026406;Haley Lopez;Accessories;68;50 and above;New;17.12.2013;141;1;15;2;2;0;15.000000000000;15.000000000000
15410;AW00026409;Christy Goel;Clothing;68;50 and above;New;14.03.2013;150;1;64;1;1;0;64.000000000000;64.000000000000
15415;AW00026414;George Patel;Clothing;65;50 and above;New;06.02.2013;151;1;24;1;1;0;24.000000000000;24.000000000000
15427;AW00026426;Heidi Malhotra;Clothing;44;40-49;New;05.12.2013;141;1;70;1;1;0;70.000000000000;70.000000000000
15438;AW00026437;Tiffany Zhu;Clothing;47;40-49;New;28.11.2013;142;1;50;1;1;0;50.000000000000;50.000000000000
15441;AW00026440;Devin Green;Bikes;42;40-49;Regular;20.11.2013;142;2;1903;2;2;18;951.500000000000;105.722222222222
15441;AW00026440;Devin Green;Clothing;42;40-49;New;20.11.2013;142;1;54;1;1;0;54.000000000000;54.000000000000
15445;AW00026444;Pamela Lopez;Bikes;49;40-49;Regular;31.10.2013;143;2;1903;2;2;17;951.500000000000;111.941176470588
15446;AW00026445;Aidan Foster;Bikes;49;40-49;Regular;25.11.2013;142;2;1903;2;2;18;951.500000000000;105.722222222222
15454;AW00026453;Cole Peterson;Accessories;83;50 and above;New;08.10.2013;143;1;45;4;4;0;45.000000000000;45.000000000000
15458;AW00026457;Sydney Moore;Accessories;80;50 and above;New;11.03.2013;150;1;65;3;3;0;65.000000000000;65.000000000000
15458;AW00026457;Sydney Moore;Clothing;80;50 and above;New;11.03.2013;150;1;24;1;1;0;24.000000000000;24.000000000000
15461;AW00026460;Gabriella Cook;Accessories;80;50 and above;New;16.01.2014;140;1;25;1;1;0;25.000000000000;25.000000000000
15462;AW00026461;Brooke Howard;Accessories;79;50 and above;New;31.12.2013;141;1;5;1;1;0;5.000000000000;5.000000000000
15471;AW00026470;Marcus Cooper;Accessories;78;50 and above;New;15.03.2013;150;1;35;3;3;0;35.000000000000;35.000000000000
15473;AW00026472;David Hughes;Clothing;78;50 and above;New;20.03.2013;150;1;50;1;1;0;50.000000000000;50.000000000000
